Notes,County,County Code,Gender,Gender Code,Year,Year Code,Race,Race Code,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths
,"Madera County, CA",6039,Male,M,2007,2007,Asian or Pacific Islander,A-PI,11,1818,605.1 (Unreliable),1027.2 (Unreliable),0
,"Madera County, CA",6039,Male,M,2007,2007,Black or African American,2054-5,19,2162,878.8 (Unreliable),1039.2 (Unreliable),0
,"Madera County, CA",6039,Male,M,2007,2007,White,2106-3,476,63123,754.1,859.3,0
,"Madera County, CA",6039,Male,M,2008,2008,Black or African American,2054-5,16,2228,718.1 (Unreliable),820.1 (Unreliable),0
,"Madera County, CA",6039,Male,M,2008,2008,White,2106-3,462,63985,722.0,817.0,0
,"Madera County, CA",6039,Male,M,2009,2009,American Indian or Alaska Native,1002-5,12,3574,335.8 (Unreliable),698.6 (Unreliable),0
,"Madera County, CA",6039,Male,M,2009,2009,Asian or Pacific Islander,A-PI,11,1889,582.3 (Unreliable),1033.0 (Unreliable),0
,"Madera County, CA",6039,Male,M,2009,2009,Black or African American,2054-5,17,2314,734.7 (Unreliable),846.7 (Unreliable),0
,"Madera County, CA",6039,Male,M,2009,2009,White,2106-3,478,64055,746.2,840.0,0
,"Madera County, CA",6039,Male,M,2010,2010,Black or African American,2054-5,16,2382,671.7 (Unreliable),809.4 (Unreliable),0
,"Madera County, CA",6039,Male,M,2010,2010,White,2106-3,501,64590,775.7,866.9,0
,"Madera County, CA",6039,Male,M,2011,2011,Black or African American,2054-5,19,2404,790.3 (Unreliable),923.7 (Unreliable),0
,"Madera County, CA",6039,Male,M,2011,2011,White,2106-3,501,65170,768.8,848.4,0
,"Madera County, CA",6039,Male,M,2012,2012,Black or African American,2054-5,25,2382,1049.5,1170.9,0
,"Madera County, CA",6039,Male,M,2012,2012,White,2106-3,492,65524,750.9,807.2,0
,"Madera County, CA",6039,Male,M,2013,2013,Black or African American,2054-5,30,2433,1233.0,1444.9,0
,"Madera County, CA",6039,Male,M,2013,2013,White,2106-3,558,65469,852.3,911.9,0
,"Madera County, CA",6039,Male,M,2014,2014,Black or African American,2054-5,20,2441,819.3,878.2,0
,"Madera County, CA",6039,Male,M,2014,2014,White,2106-3,529,65743,804.6,840.8,0
,"Madera County, CA",6039,Male,M,2015,2015,American Indian or Alaska Native,1002-5,10,3791,263.8 (Unreliable),513.5 (Unreliable),0
,"Madera County, CA",6039,Male,M,2015,2015,Black or African American,2054-5,28,2525,1108.9,1257.5,0
,"Madera County, CA",6039,Male,M,2015,2015,White,2106-3,565,65782,858.9,895.0,0
,"Madera County, CA",6039,Male,M,2016,2016,Black or African American,2054-5,29,2608,1112.0,1250.5,0
,"Madera County, CA",6039,Male,M,2016,2016,White,2106-3,580,66051,878.1,904.7,0
,"Marin County, CA",6041,Female,F,2006,2006,Asian or Pacific Islander,A-PI,23,8672,265.2,272.8,0
,"Marin County, CA",6041,Female,F,2006,2006,Black or African American,2054-5,13,2973,437.3 (Unreliable),521.0 (Unreliable),0
,"Marin County, CA",6041,Female,F,2006,2006,White,2106-3,913,111225,820.9,487.5,0
,"Marin County, CA",6041,Female,F,2007,2007,Asian or Pacific Islander,A-PI,20,9023,221.7,209.6,0
,"Marin County, CA",6041,Female,F,2007,2007,Black or African American,2054-5,18,3045,591.1 (Unreliable),627.4 (Unreliable),0
,"Marin County, CA",6041,Female,F,2007,2007,White,2106-3,897,111806,802.3,477.6,0
,"Marin County, CA",6041,Female,F,2008,2008,Asian or Pacific Islander,A-PI,30,9337,321.3,335.2,0
,"Marin County, CA",6041,Female,F,2008,2008,Black or African American,2054-5,15,3186,470.8 (Unreliable),508.4 (Unreliable),0
,"Marin County, CA",6041,Female,F,2008,2008,White,2106-3,887,112415,789.0,455.4,0
,"Marin County, CA",6041,Female,F,2009,2009,Asian or Pacific Islander,A-PI,28,9600,291.7,296.1,0
,"Marin County, CA",6041,Female,F,2009,2009,Black or African American,2054-5,15,3198,469.0 (Unreliable),568.9 (Unreliable),0
,"Marin County, CA",6041,Female,F,2009,2009,White,2106-3,852,113238,752.4,440.3,0
,"Marin County, CA",6041,Female,F,2010,2010,Asian or Pacific Islander,A-PI,34,9850,345.2,363.3,0
,"Marin County, CA",6041,Female,F,2010,2010,Black or African American,2054-5,12,3273,366.6 (Unreliable),431.7 (Unreliable),0
,"Marin County, CA",6041,Female,F,2010,2010,White,2106-3,918,113771,806.9,457.0,0
,"Marin County, CA",6041,Female,F,2011,2011,Asian or Pacific Islander,A-PI,37,10172,363.7,343.4,0
,"Marin County, CA",6041,Female,F,2011,2011,Black or African American,2054-5,23,3367,683.1,802.2,0
,"Marin County, CA",6041,Female,F,2011,2011,White,2106-3,956,114933,831.8,466.2,0
,"Marin County, CA",6041,Female,F,2012,2012,Asian or Pacific Islander,A-PI,40,10389,385.0,351.8,0
,"Marin County, CA",6041,Female,F,2012,2012,Black or African American,2054-5,15,3402,440.9 (Unreliable),539.8 (Unreliable),0
,"Marin County, CA",6041,Female,F,2012,2012,White,2106-3,935,115622,808.7,437.9,0
,"Marin County, CA",6041,Female,F,2013,2013,Asian or Pacific Islander,A-PI,33,10692,308.6,268.9,0
,"Marin County, CA",6041,Female,F,2013,2013,Black or African American,2054-5,17,3492,486.8 (Unreliable),446.8 (Unreliable),0
,"Marin County, CA",6041,Female,F,2013,2013,White,2106-3,948,116816,811.5,449.8,0
,"Marin County, CA",6041,Female,F,2014,2014,Asian or Pacific Islander,A-PI,51,10922,466.9,394.9,0
,"Marin County, CA",6041,Female,F,2014,2014,Black or African American,2054-5,15,3533,424.6 (Unreliable),477.7 (Unreliable),0
,"Marin County, CA",6041,Female,F,2014,2014,White,2106-3,910,117563,774.1,414.5,0
,"Marin County, CA",6041,Female,F,2015,2015,Asian or Pacific Islander,A-PI,44,11140,395.0,330.7,0
,"Marin County, CA",6041,Female,F,2015,2015,Black or African American,2054-5,12,3526,340.3 (Unreliable),346.1 (Unreliable),0
,"Marin County, CA",6041,Female,F,2015,2015,White,2106-3,959,117582,815.6,410.3,0
,"Marin County, CA",6041,Female,F,2016,2016,Asian or Pacific Islander,A-PI,32,11493,278.4,228.2,0
,"Marin County, CA",6041,Female,F,2016,2016,Black or African American,2054-5,23,3620,635.4,634.1,0
,"Marin County, CA",6041,Female,F,2016,2016,White,2106-3,906,117019,774.2,392.1,0
,"Marin County, CA",6041,Male,M,2006,2006,Asian or Pacific Islander,A-PI,18,6652,270.6 (Unreliable),346.9 (Unreliable),0
,"Marin County, CA",6041,Male,M,2006,2006,Black or African American,2054-5,24,5427,442.2,819.5,0
,"Marin County, CA",6041,Male,M,2006,2006,White,2106-3,827,107017,772.8,691.9,0
,"Marin County, CA",6041,Male,M,2007,2007,Asian or Pacific Islander,A-PI,15,6842,219.2 (Unreliable),303.3 (Unreliable),0
,"Marin County, CA",6041,Male,M,2007,2007,Black or African American,2054-5,21,5351,392.5,745.6,0
,"Marin County, CA",6041,Male,M,2007,2007,White,2106-3,830,107461,772.4,676.8,0
,"Marin County, CA",6041,Male,M,2008,2008,Asian or Pacific Islander,A-PI,29,7012,413.6,560.1,0
,"Marin County, CA",6041,Male,M,2008,2008,Black or African American,2054-5,22,5389,408.2,954.3,0
,"Marin County, CA",6041,Male,M,2008,2008,White,2106-3,815,108106,753.9,639.9,0
,"Marin County, CA",6041,Male,M,2009,2009,Asian or Pacific Islander,A-PI,24,7202,333.2,410.6,0
,"Marin County, CA",6041,Male,M,2009,2009,Black or African American,2054-5,29,5495,527.8,912.8,0
,"Marin County, CA",6041,Male,M,2009,2009,White,2106-3,752,108941,690.3,582.8,0
,"Marin County, CA",6041,Male,M,2010,2010,Asian or Pacific Islander,A-PI,19,7381,257.4 (Unreliable),346.4 (Unreliable),0
,"Marin County, CA",6041,Male,M,2010,2010,Black or African American,2054-5,20,5499,363.7,584.7,0
,"Marin County, CA",6041,Male,M,2010,2010,White,2106-3,833,109287,762.2,624.6,0
,"Marin County, CA",6041,Male,M,2011,2011,Asian or Pacific Islander,A-PI,27,7631,353.8,392.0,0
,"Marin County, CA",6041,Male,M,2011,2011,Black or African American,2054-5,22,5706,385.6,927.9,0
,"Marin County, CA",6041,Male,M,2011,2011,White,2106-3,825,110352,747.6,598.6,0
,"Marin County, CA",6041,Male,M,2012,2012,Asian or Pacific Islander,A-PI,23,7813,294.4,327.2,0
,"Marin County, CA",6041,Male,M,2012,2012,Black or African American,2054-5,23,5354,429.6,816.7,0
,"Marin County, CA",6041,Male,M,2012,2012,White,2106-3,830,110231,753.0,572.8,0
,"Marin County, CA",6041,Male,M,2013,2013,Asian or Pacific Islander,A-PI,22,8055,273.1,289.7,0
,"Marin County, CA",6041,Male,M,2013,2013,Black or African American,2054-5,30,5306,565.4,929.8,0
,"Marin County, CA",6041,Male,M,2013,2013,White,2106-3,842,110948,758.9,583.8,0
,"Marin County, CA",6041,Male,M,2014,2014,Asian or Pacific Islander,A-PI,21,8167,257.1,254.2,0
,"Marin County, CA",6041,Male,M,2014,2014,Black or African American,2054-5,17,5327,319.1 (Unreliable),538.1 (Unreliable),0
,"Marin County, CA",6041,Male,M,2014,2014,White,2106-3,838,111813,749.5,556.8,0
,"Marin County, CA",6041,Male,M,2015,2015,Asian or Pacific Islander,A-PI,28,8275,338.4,351.2,0
,"Marin County, CA",6041,Male,M,2015,2015,Black or African American,2054-5,22,5396,407.7,651.2,0
,"Marin County, CA",6041,Male,M,2015,2015,White,2106-3,905,111943,808.4,583.7,0
,"Marin County, CA",6041,Male,M,2016,2016,Asian or Pacific Islander,A-PI,40,8482,471.6,433.8,0
,"Marin County, CA",6041,Male,M,2016,2016,Black or African American,2054-5,24,5286,454.0,567.9,0
,"Marin County, CA",6041,Male,M,2016,2016,White,2106-3,879,111624,787.5,564.8,0
,"Mariposa County, CA",6043,Female,F,2006,2006,White,2106-3,78,8388,929.9,614.8,0
,"Mariposa County, CA",6043,Female,F,2007,2007,White,2106-3,83,8442,983.2,664.9,0
,"Mariposa County, CA",6043,Female,F,2008,2008,White,2106-3,97,8501,1141.0,739.1,0
,"Mariposa County, CA",6043,Female,F,2009,2009,White,2106-3,75,8396,893.3,547.1,0
,"Mariposa County, CA",6043,Female,F,2010,2010,White,2106-3,66,8401,785.6,493.2,0
,"Mariposa County, CA",6043,Female,F,2011,2011,White,2106-3,68,8327,816.6,469.6,0
,"Mariposa County, CA",6043,Female,F,2012,2012,White,2106-3,74,8127,910.5,566.2,0
,"Mariposa County, CA",6043,Female,F,2013,2013,White,2106-3,73,8074,904.1,516.4,0
,"Mariposa County, CA",6043,Female,F,2014,2014,White,2106-3,78,8014,973.3,578.2,0
,"Mariposa County, CA",6043,Female,F,2015,2015,White,2106-3,77,8012,961.1,537.9,0
,"Mariposa County, CA",6043,Female,F,2016,2016,White,2106-3,104,7886,1318.8,771.9,0
,"Mariposa County, CA",6043,Male,M,2006,2006,White,2106-3,101,8654,1167.1,949.5,0
,"Mariposa County, CA",6043,Male,M,2007,2007,White,2106-3,95,8721,1089.3,805.9,0
,"Mariposa County, CA",6043,Male,M,2008,2008,White,2106-3,97,8715,1113.0,863.3,0
,"Mariposa County, CA",6043,Male,M,2009,2009,White,2106-3,78,8594,907.6,664.7,0
,"Mariposa County, CA",6043,Male,M,2010,2010,White,2106-3,95,8619,1102.2,742.0,0
,"Mariposa County, CA",6043,Male,M,2011,2011,White,2106-3,74,8554,865.1,581.7,0
,"Mariposa County, CA",6043,Male,M,2012,2012,White,2106-3,106,8380,1264.9,896.4,0
,"Mariposa County, CA",6043,Male,M,2013,2013,White,2106-3,100,8289,1206.4,797.6,0
,"Mariposa County, CA",6043,Male,M,2014,2014,White,2106-3,99,8237,1201.9,772.7,0
,"Mariposa County, CA",6043,Male,M,2015,2015,White,2106-3,101,8123,1243.4,725.0,0
,"Mariposa County, CA",6043,Male,M,2016,2016,White,2106-3,105,8096,1296.9,886.5,0
,"Mendocino County, CA",6045,Female,F,2006,2006,American Indian or Alaska Native,1002-5,15,2935,511.1 (Unreliable),720.3 (Unreliable),0
,"Mendocino County, CA",6045,Female,F,2006,2006,White,2106-3,362,39439,917.9,667.6,0
,"Mendocino County, CA",6045,Female,F,2007,2007,American Indian or Alaska Native,1002-5,20,2985,670.0,819.0,0
,"Mendocino County, CA",6045,Female,F,2007,2007,White,2106-3,352,39171,898.6,626.3,0
,"Mendocino County, CA",6045,Female,F,2008,2008,American Indian or Alaska Native,1002-5,17,2980,570.5 (Unreliable),641.7 (Unreliable),0
,"Mendocino County, CA",6045,Female,F,2008,2008,White,2106-3,386,39252,983.4,671.9,0
,"Mendocino County, CA",6045,Female,F,2009,2009,American Indian or Alaska Native,1002-5,17,3050,557.4 (Unreliable),712.0 (Unreliable),0
,"Mendocino County, CA",6045,Female,F,2009,2009,White,2106-3,364,39182,929.0,622.7,0
,"Mendocino County, CA",6045,Female,F,2010,2010,American Indian or Alaska Native,1002-5,15,3169,473.3 (Unreliable),618.9 (Unreliable),0
,"Mendocino County, CA",6045,Female,F,2010,2010,White,2106-3,383,39089,979.8,652.1,0
,"Mendocino County, CA",6045,Female,F,2011,2011,American Indian or Alaska Native,1002-5,15,3151,476.0 (Unreliable),559.3 (Unreliable),0
,"Mendocino County, CA",6045,Female,F,2011,2011,White,2106-3,346,38912,889.2,576.4,0
,"Mendocino County, CA",6045,Female,F,2012,2012,White,2106-3,377,38861,970.1,616.5,0
,"Mendocino County, CA",6045,Female,F,2013,2013,American Indian or Alaska Native,1002-5,15,3167,473.6 (Unreliable),532.8 (Unreliable),0
,"Mendocino County, CA",6045,Female,F,2013,2013,White,2106-3,401,38779,1034.1,628.6,0
,"Mendocino County, CA",6045,Female,F,2014,2014,American Indian or Alaska Native,1002-5,20,3227,619.8,675.3,0
,"Mendocino County, CA",6045,Female,F,2014,2014,White,2106-3,370,38835,952.7,600.8,0
,"Mendocino County, CA",6045,Female,F,2015,2015,American Indian or Alaska Native,1002-5,15,3193,469.8 (Unreliable),554.5 (Unreliable),0
,"Mendocino County, CA",6045,Female,F,2015,2015,White,2106-3,354,38795,912.5,561.6,0
,"Mendocino County, CA",6045,Female,F,2016,2016,American Indian or Alaska Native,1002-5,23,3234,711.2,831.0,0
,"Mendocino County, CA",6045,Female,F,2016,2016,White,2106-3,363,38891,933.4,567.1,0
,"Mendocino County, CA",6045,Male,M,2006,2006,American Indian or Alaska Native,1002-5,16,2791,573.3 (Unreliable),1081.5 (Unreliable),0
,"Mendocino County, CA",6045,Male,M,2006,2006,White,2106-3,377,39513,954.1,882.6,0
,"Mendocino County, CA",6045,Male,M,2007,2007,American Indian or Alaska Native,1002-5,11,2911,377.9 (Unreliable),551.3 (Unreliable),0
,"Mendocino County, CA",6045,Male,M,2007,2007,White,2106-3,401,39250,1021.7,951.7,0
,"Mendocino County, CA",6045,Male,M,2008,2008,American Indian or Alaska Native,1002-5,19,3052,622.5 (Unreliable),858.0 (Unreliable),0
,"Mendocino County, CA",6045,Male,M,2008,2008,White,2106-3,391,39316,994.5,889.6,0
,"Mendocino County, CA",6045,Male,M,2009,2009,American Indian or Alaska Native,1002-5,15,3123,480.3 (Unreliable),574.3 (Unreliable),0
,"Mendocino County, CA",6045,Male,M,2009,2009,White,2106-3,397,39344,1009.0,883.5,0
,"Mendocino County, CA",6045,Male,M,2010,2010,American Indian or Alaska Native,1002-5,16,3194,500.9 (Unreliable),1010.1 (Unreliable),0
,"Mendocino County, CA",6045,Male,M,2010,2010,White,2106-3,404,39304,1027.9,886.8,0
,"Mendocino County, CA",6045,Male,M,2011,2011,American Indian or Alaska Native,1002-5,14,3149,444.6 (Unreliable),685.2 (Unreliable),0
,"Mendocino County, CA",6045,Male,M,2011,2011,White,2106-3,389,38942,998.9,876.8,0
,"Mendocino County, CA",6045,Male,M,2012,2012,American Indian or Alaska Native,1002-5,29,3187,909.9,1601.3,0
,"Mendocino County, CA",6045,Male,M,2012,2012,White,2106-3,407,38835,1048.0,871.7,0
,"Mendocino County, CA",6045,Male,M,2013,2013,American Indian or Alaska Native,1002-5,17,3210,529.6 (Unreliable),785.6 (Unreliable),0
,"Mendocino County, CA",6045,Male,M,2013,2013,White,2106-3,427,38604,1106.1,925.6,0
,"Mendocino County, CA",6045,Male,M,2014,2014,American Indian or Alaska Native,1002-5,19,3208,592.3 (Unreliable),899.4 (Unreliable),0
,"Mendocino County, CA",6045,Male,M,2014,2014,White,2106-3,440,38616,1139.4,919.3,0
,"Mendocino County, CA",6045,Male,M,2015,2015,American Indian or Alaska Native,1002-5,18,3196,563.2 (Unreliable),910.7 (Unreliable),0
,"Mendocino County, CA",6045,Male,M,2015,2015,White,2106-3,443,38570,1148.6,921.3,0
,"Mendocino County, CA",6045,Male,M,2016,2016,American Indian or Alaska Native,1002-5,24,3214,746.7,1013.8,0
,"Mendocino County, CA",6045,Male,M,2016,2016,White,2106-3,452,38557,1172.3,906.9,0
,"Merced County, CA",6047,Female,F,2006,2006,Asian or Pacific Islander,A-PI,26,10137,256.5,423.2,0
,"Merced County, CA",6047,Female,F,2006,2006,Black or African American,2054-5,38,5644,673.3,864.4,0
,"Merced County, CA",6047,Female,F,2006,2006,White,2106-3,624,103494,602.9,687.8,0
,"Merced County, CA",6047,Female,F,2007,2007,Asian or Pacific Islander,A-PI,39,10427,374.0,619.7,0
,"Merced County, CA",6047,Female,F,2007,2007,Black or African American,2054-5,44,5780,761.2,946.7,0
,"Merced County, CA",6047,Female,F,2007,2007,White,2106-3,645,104406,617.8,695.1,0
,"Merced County, CA",6047,Female,F,2008,2008,Asian or Pacific Islander,A-PI,36,10596,339.8,507.6,0
,"Merced County, CA",6047,Female,F,2008,2008,Black or African American,2054-5,36,5892,611.0,771.8,0
,"Merced County, CA",6047,Female,F,2008,2008,White,2106-3,620,104919,590.9,650.5,0
,"Merced County, CA",6047,Female,F,2009,2009,Asian or Pacific Islander,A-PI,34,10774,315.6,408.0,0
,"Merced County, CA",6047,Female,F,2009,2009,Black or African American,2054-5,39,5945,656.0,857.6,0
,"Merced County, CA",6047,Female,F,2009,2009,White,2106-3,662,105197,629.3,682.2,0
,"Merced County, CA",6047,Female,F,2010,2010,Asian or Pacific Islander,A-PI,35,11119,314.8,459.5,0
,"Merced County, CA",6047,Female,F,2010,2010,Black or African American,2054-5,34,6094,557.9,729.2,0
,"Merced County, CA",6047,Female,F,2010,2010,White,2106-3,630,106405,592.1,635.1,0
,"Merced County, CA",6047,Female,F,2011,2011,Asian or Pacific Islander,A-PI,38,11316,335.8,442.5,0
,"Merced County, CA",6047,Female,F,2011,2011,Black or African American,2054-5,46,6119,751.8,919.8,0
,"Merced County, CA",6047,Female,F,2011,2011,White,2106-3,613,107901,568.1,599.1,0
,"Merced County, CA",6047,Female,F,2012,2012,Asian or Pacific Islander,A-PI,38,11373,334.1,403.2,0
,"Merced County, CA",6047,Female,F,2012,2012,Black or African American,2054-5,29,6094,475.9,576.3,0
,"Merced County, CA",6047,Female,F,2012,2012,White,2106-3,706,108564,650.3,671.9,0
,"Merced County, CA",6047,Female,F,2013,2013,Asian or Pacific Islander,A-PI,31,11403,271.9,311.9,0
,"Merced County, CA",6047,Female,F,2013,2013,Black or African American,2054-5,42,6018,697.9,798.4,0
,"Merced County, CA",6047,Female,F,2013,2013,White,2106-3,693,109169,634.8,648.5,0
,"Merced County, CA",6047,Female,F,2014,2014,Asian or Pacific Islander,A-PI,47,11517,408.1,454.1,0
,"Merced County, CA",6047,Female,F,2014,2014,Black or African American,2054-5,36,6047,595.3,660.7,0
,"Merced County, CA",6047,Female,F,2014,2014,White,2106-3,652,110083,592.3,608.8,0
,"Merced County, CA",6047,Female,F,2015,2015,Asian or Pacific Islander,A-PI,37,11638,317.9,348.6,0
,"Merced County, CA",6047,Female,F,2015,2015,Black or African American,2054-5,32,6032,530.5,577.4,0
,"Merced County, CA",6047,Female,F,2015,2015,White,2106-3,731,110867,659.3,674.9,0
,"Merced County, CA",6047,Female,F,2016,2016,American Indian or Alaska Native,1002-5,10,3767,265.5 (Unreliable),454.3 (Unreliable),0
,"Merced County, CA",6047,Female,F,2016,2016,Asian or Pacific Islander,A-PI,54,11648,463.6,503.0,0
,"Merced County, CA",6047,Female,F,2016,2016,Black or African American,2054-5,44,6054,726.8,779.4,0
,"Merced County, CA",6047,Female,F,2016,2016,White,2106-3,775,111803,693.2,700.8,0
,"Merced County, CA",6047,Male,M,2006,2006,Asian or Pacific Islander,A-PI,42,9895,424.5,826.8,0
,"Merced County, CA",6047,Male,M,2006,2006,Black or African American,2054-5,43,5839,736.4,1113.8,0
,"Merced County, CA",6047,Male,M,2006,2006,White,2106-3,716,104755,683.5,1026.6,0
,"Merced County, CA",6047,Male,M,2007,2007,Asian or Pacific Islander,A-PI,38,10237,371.2,709.9,0
,"Merced County, CA",6047,Male,M,2007,2007,Black or African American,2054-5,41,5977,686.0,930.7,0
,"Merced County, CA",6047,Male,M,2007,2007,White,2106-3,625,105786,590.8,872.4,0
,"Merced County, CA",6047,Male,M,2008,2008,Asian or Pacific Islander,A-PI,38,10484,362.5,651.9,0
,"Merced County, CA",6047,Male,M,2008,2008,Black or African American,2054-5,33,6194,532.8,670.9,0
,"Merced County, CA",6047,Male,M,2008,2008,White,2106-3,669,106343,629.1,900.9,0
,"Merced County, CA",6047,Male,M,2009,2009,Asian or Pacific Islander,A-PI,47,10883,431.9,717.5,0
,"Merced County, CA",6047,Male,M,2009,2009,Black or African American,2054-5,41,6388,641.8,944.7,0
,"Merced County, CA",6047,Male,M,2009,2009,White,2106-3,670,106505,629.1,883.5,0
,"Merced County, CA",6047,Male,M,2010,2010,Asian or Pacific Islander,A-PI,33,11182,295.1,520.9,0
