Notes,County,County Code,Gender,Gender Code,Year,Year Code,Race,Race Code,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths
,"San Mateo County, CA",6081,Male,M,2008,2008,White,2106-3,185,237159,78.0,75.5,0.001
,"San Mateo County, CA",6081,Male,M,2009,2009,Asian or Pacific Islander,A-PI,46,95109,48.4,75.2,0
,"San Mateo County, CA",6081,Male,M,2009,2009,White,2106-3,164,238867,68.7,65.7,0.001
,"San Mateo County, CA",6081,Male,M,2010,2010,Asian or Pacific Islander,A-PI,32,96881,33.0,48.4,0
,"San Mateo County, CA",6081,Male,M,2010,2010,White,2106-3,172,239007,72.0,68.4,0.001
,"San Mateo County, CA",6081,Male,M,2011,2011,Asian or Pacific Islander,A-PI,38,100361,37.9,52.9,0
,"San Mateo County, CA",6081,Male,M,2011,2011,White,2106-3,193,240486,80.3,74.6,0.001
,"San Mateo County, CA",6081,Male,M,2012,2012,Asian or Pacific Islander,A-PI,34,103709,32.8,44.6,0
,"San Mateo County, CA",6081,Male,M,2012,2012,White,2106-3,170,242644,70.1,65.4,0.001
,"San Mateo County, CA",6081,Male,M,2013,2013,Asian or Pacific Islander,A-PI,48,107017,44.9,58.1,0
,"San Mateo County, CA",6081,Male,M,2013,2013,White,2106-3,182,244149,74.5,67.8,0.001
,"San Mateo County, CA",6081,Male,M,2014,2014,Asian or Pacific Islander,A-PI,44,110019,40.0,49.7,0
,"San Mateo County, CA",6081,Male,M,2014,2014,Black or African American,2054-5,10,13378,74.7 (Unreliable),70.8 (Unreliable),0
,"San Mateo County, CA",6081,Male,M,2014,2014,White,2106-3,152,245112,62.0,57.9,0.001
,"San Mateo County, CA",6081,Male,M,2015,2015,Asian or Pacific Islander,A-PI,55,113447,48.5,58.0,0
,"San Mateo County, CA",6081,Male,M,2015,2015,White,2106-3,162,245052,66.1,59.3,0.001
,"San Mateo County, CA",6081,Male,M,2016,2016,Asian or Pacific Islander,A-PI,37,116190,31.8,36.5,0
,"San Mateo County, CA",6081,Male,M,2016,2016,White,2106-3,162,243584,66.5,60.0,0.001
,"Santa Barbara County, CA",6083,Female,F,2006,2006,White,2106-3,125,181527,68.9,49.9,0
,"Santa Barbara County, CA",6083,Female,F,2007,2007,White,2106-3,123,182568,67.4,48.0,0
,"Santa Barbara County, CA",6083,Female,F,2008,2008,White,2106-3,142,184079,77.1,52.0,0.001
,"Santa Barbara County, CA",6083,Female,F,2009,2009,White,2106-3,149,185604,80.3,57.3,0.001
,"Santa Barbara County, CA",6083,Female,F,2010,2010,White,2106-3,129,186698,69.1,44.8,0.001
,"Santa Barbara County, CA",6083,Female,F,2011,2011,White,2106-3,132,187919,70.2,46.3,0.001
,"Santa Barbara County, CA",6083,Female,F,2012,2012,White,2106-3,127,189546,67.0,46.6,0
,"Santa Barbara County, CA",6083,Female,F,2013,2013,White,2106-3,163,191526,85.1,54.5,0.001
,"Santa Barbara County, CA",6083,Female,F,2014,2014,White,2106-3,133,193484,68.7,47.6,0.001
,"Santa Barbara County, CA",6083,Female,F,2015,2015,White,2106-3,132,194635,67.8,45.4,0.001
,"Santa Barbara County, CA",6083,Female,F,2016,2016,White,2106-3,159,195489,81.3,53.2,0.001
,"Santa Barbara County, CA",6083,Male,M,2006,2006,White,2106-3,115,182809,62.9,68.4,0
,"Santa Barbara County, CA",6083,Male,M,2007,2007,White,2106-3,122,183566,66.5,70.1,0
,"Santa Barbara County, CA",6083,Male,M,2008,2008,White,2106-3,114,185278,61.5,65.6,0
,"Santa Barbara County, CA",6083,Male,M,2009,2009,White,2106-3,123,186707,65.9,67.9,0
,"Santa Barbara County, CA",6083,Male,M,2010,2010,White,2106-3,109,187873,58.0,58.9,0
,"Santa Barbara County, CA",6083,Male,M,2011,2011,White,2106-3,124,188219,65.9,65.0,0
,"Santa Barbara County, CA",6083,Male,M,2012,2012,White,2106-3,111,190260,58.3,57.8,0
,"Santa Barbara County, CA",6083,Male,M,2013,2013,White,2106-3,128,192335,66.6,63.5,0.001
,"Santa Barbara County, CA",6083,Male,M,2014,2014,White,2106-3,117,194102,60.3,57.1,0
,"Santa Barbara County, CA",6083,Male,M,2015,2015,White,2106-3,149,194936,76.4,73.0,0.001
,"Santa Barbara County, CA",6083,Male,M,2016,2016,White,2106-3,119,195459,60.9,56.2,0
,"Santa Clara County, CA",6085,Female,F,2006,2006,Asian or Pacific Islander,A-PI,47,277311,16.9,25.6,0
,"Santa Clara County, CA",6085,Female,F,2006,2006,Black or African American,2054-5,13,26566,48.9 (Unreliable),86.2 (Unreliable),0
,"Santa Clara County, CA",6085,Female,F,2006,2006,White,2106-3,391,525001,74.5,60.0,0.002
,"Santa Clara County, CA",6085,Female,F,2007,2007,Asian or Pacific Islander,A-PI,53,286621,18.5,26.9,0
,"Santa Clara County, CA",6085,Female,F,2007,2007,White,2106-3,364,525336,69.3,55.3,0.001
,"Santa Clara County, CA",6085,Female,F,2008,2008,Asian or Pacific Islander,A-PI,54,297177,18.2,25.1,0
,"Santa Clara County, CA",6085,Female,F,2008,2008,White,2106-3,384,528301,72.7,56.1,0.002
,"Santa Clara County, CA",6085,Female,F,2009,2009,Asian or Pacific Islander,A-PI,60,306074,19.6,25.7,0
,"Santa Clara County, CA",6085,Female,F,2009,2009,White,2106-3,338,530658,63.7,49.6,0.001
,"Santa Clara County, CA",6085,Female,F,2010,2010,Asian or Pacific Islander,A-PI,46,312423,14.7,19.3,0
,"Santa Clara County, CA",6085,Female,F,2010,2010,White,2106-3,335,532299,62.9,49.2,0.001
,"Santa Clara County, CA",6085,Female,F,2011,2011,Asian or Pacific Islander,A-PI,49,323300,15.2,18.7,0
,"Santa Clara County, CA",6085,Female,F,2011,2011,White,2106-3,347,536476,64.7,48.6,0.001
,"Santa Clara County, CA",6085,Female,F,2012,2012,Asian or Pacific Islander,A-PI,51,332496,15.3,18.5,0
,"Santa Clara County, CA",6085,Female,F,2012,2012,Black or African American,2054-5,11,29347,37.5 (Unreliable),58.1 (Unreliable),0
,"Santa Clara County, CA",6085,Female,F,2012,2012,White,2106-3,353,538941,65.5,49.1,0.001
,"Santa Clara County, CA",6085,Female,F,2013,2013,Asian or Pacific Islander,A-PI,62,342237,18.1,20.7,0
,"Santa Clara County, CA",6085,Female,F,2013,2013,White,2106-3,334,542008,61.6,46.2,0.001
,"Santa Clara County, CA",6085,Female,F,2014,2014,Asian or Pacific Islander,A-PI,63,351740,17.9,19.6,0
,"Santa Clara County, CA",6085,Female,F,2014,2014,White,2106-3,331,542357,61.0,45.4,0.001
,"Santa Clara County, CA",6085,Female,F,2015,2015,Asian or Pacific Islander,A-PI,84,361935,23.2,24.3,0
,"Santa Clara County, CA",6085,Female,F,2015,2015,White,2106-3,316,541098,58.4,43.2,0.001
,"Santa Clara County, CA",6085,Female,F,2016,2016,Asian or Pacific Islander,A-PI,58,370761,15.6,15.6,0
,"Santa Clara County, CA",6085,Female,F,2016,2016,Black or African American,2054-5,10,30183,33.1 (Unreliable),39.0 (Unreliable),0
,"Santa Clara County, CA",6085,Female,F,2016,2016,White,2106-3,292,535895,54.5,39.0,0.001
,"Santa Clara County, CA",6085,Male,M,2006,2006,Asian or Pacific Islander,A-PI,84,269919,31.1,58.1,0
,"Santa Clara County, CA",6085,Male,M,2006,2006,White,2106-3,310,541122,57.3,72.8,0.001
,"Santa Clara County, CA",6085,Male,M,2007,2007,Asian or Pacific Islander,A-PI,74,277702,26.6,49.2,0
,"Santa Clara County, CA",6085,Male,M,2007,2007,White,2106-3,295,542035,54.4,67.2,0.001
,"Santa Clara County, CA",6085,Male,M,2008,2008,Asian or Pacific Islander,A-PI,81,286654,28.3,50.9,0
,"Santa Clara County, CA",6085,Male,M,2008,2008,White,2106-3,305,545636,55.9,67.1,0.001
,"Santa Clara County, CA",6085,Male,M,2009,2009,Asian or Pacific Islander,A-PI,76,293725,25.9,45.1,0
,"Santa Clara County, CA",6085,Male,M,2009,2009,White,2106-3,303,548396,55.3,64.9,0.001
,"Santa Clara County, CA",6085,Male,M,2010,2010,Asian or Pacific Islander,A-PI,52,298889,17.4,30.3,0
,"Santa Clara County, CA",6085,Male,M,2010,2010,White,2106-3,320,549707,58.2,65.7,0.001
,"Santa Clara County, CA",6085,Male,M,2011,2011,Asian or Pacific Islander,A-PI,68,310072,21.9,36.0,0
,"Santa Clara County, CA",6085,Male,M,2011,2011,White,2106-3,313,554165,56.5,63.4,0.001
,"Santa Clara County, CA",6085,Male,M,2012,2012,Asian or Pacific Islander,A-PI,78,320365,24.3,38.2,0
,"Santa Clara County, CA",6085,Male,M,2012,2012,Black or African American,2054-5,11,31439,35.0 (Unreliable),61.9 (Unreliable),0
,"Santa Clara County, CA",6085,Male,M,2012,2012,White,2106-3,319,557493,57.2,62.9,0.001
,"Santa Clara County, CA",6085,Male,M,2013,2013,Asian or Pacific Islander,A-PI,96,331477,29.0,44.7,0
,"Santa Clara County, CA",6085,Male,M,2013,2013,White,2106-3,307,560636,54.8,59.3,0.001
,"Santa Clara County, CA",6085,Male,M,2014,2014,Asian or Pacific Islander,A-PI,80,342044,23.4,32.7,0
,"Santa Clara County, CA",6085,Male,M,2014,2014,Black or African American,2054-5,15,32599,46.0 (Unreliable),61.8 (Unreliable),0
,"Santa Clara County, CA",6085,Male,M,2014,2014,White,2106-3,273,562449,48.5,51.5,0.001
,"Santa Clara County, CA",6085,Male,M,2015,2015,Asian or Pacific Islander,A-PI,94,353103,26.6,36.5,0
,"Santa Clara County, CA",6085,Male,M,2015,2015,Black or African American,2054-5,10,32885,30.4 (Unreliable),46.6 (Unreliable),0
,"Santa Clara County, CA",6085,Male,M,2015,2015,White,2106-3,257,562556,45.7,48.0,0.001
,"Santa Clara County, CA",6085,Male,M,2016,2016,Asian or Pacific Islander,A-PI,96,362778,26.5,34.9,0
,"Santa Clara County, CA",6085,Male,M,2016,2016,White,2106-3,264,558064,47.3,49.2,0.001
,"Santa Cruz County, CA",6087,Female,F,2006,2006,White,2106-3,87,115162,75.5,65.4,0
,"Santa Cruz County, CA",6087,Female,F,2007,2007,White,2106-3,64,115547,55.4,46.9,0
,"Santa Cruz County, CA",6087,Female,F,2008,2008,White,2106-3,59,116696,50.6,44.4,0
,"Santa Cruz County, CA",6087,Female,F,2009,2009,White,2106-3,100,117947,84.8,70.2,0
,"Santa Cruz County, CA",6087,Female,F,2010,2010,White,2106-3,67,118660,56.5,45.8,0
,"Santa Cruz County, CA",6087,Female,F,2011,2011,White,2106-3,79,119738,66.0,51.9,0
,"Santa Cruz County, CA",6087,Female,F,2012,2012,White,2106-3,81,120487,67.2,54.1,0
,"Santa Cruz County, CA",6087,Female,F,2013,2013,White,2106-3,80,121608,65.8,51.8,0
,"Santa Cruz County, CA",6087,Female,F,2014,2014,White,2106-3,65,122603,53.0,42.0,0
,"Santa Cruz County, CA",6087,Female,F,2015,2015,White,2106-3,80,123617,64.7,46.2,0
,"Santa Cruz County, CA",6087,Female,F,2016,2016,White,2106-3,76,124077,61.3,45.1,0
,"Santa Cruz County, CA",6087,Male,M,2006,2006,White,2106-3,64,114741,55.8,78.2,0
,"Santa Cruz County, CA",6087,Male,M,2007,2007,White,2106-3,59,115129,51.2,68.7,0
,"Santa Cruz County, CA",6087,Male,M,2008,2008,White,2106-3,56,116428,48.1,64.7,0
,"Santa Cruz County, CA",6087,Male,M,2009,2009,White,2106-3,79,117633,67.2,83.9,0
,"Santa Cruz County, CA",6087,Male,M,2010,2010,White,2106-3,55,118474,46.4,54.9,0
,"Santa Cruz County, CA",6087,Male,M,2011,2011,White,2106-3,68,119023,57.1,71.5,0
,"Santa Cruz County, CA",6087,Male,M,2012,2012,White,2106-3,58,119460,48.6,52.9,0
,"Santa Cruz County, CA",6087,Male,M,2013,2013,White,2106-3,63,120373,52.3,60.9,0
,"Santa Cruz County, CA",6087,Male,M,2014,2014,White,2106-3,58,121087,47.9,50.3,0
,"Santa Cruz County, CA",6087,Male,M,2015,2015,White,2106-3,74,121856,60.7,67.8,0
,"Santa Cruz County, CA",6087,Male,M,2016,2016,White,2106-3,63,122021,51.6,57.3,0
,"Shasta County, CA",6089,Female,F,2006,2006,White,2106-3,136,82941,164.0,111.2,0.001
,"Shasta County, CA",6089,Female,F,2007,2007,White,2106-3,123,82783,148.6,98.0,0
,"Shasta County, CA",6089,Female,F,2008,2008,White,2106-3,156,83072,187.8,122.1,0.001
,"Shasta County, CA",6089,Female,F,2009,2009,White,2106-3,106,82921,127.8,81.9,0
,"Shasta County, CA",6089,Female,F,2010,2010,White,2106-3,131,82762,158.3,100.6,0.001
,"Shasta County, CA",6089,Female,F,2011,2011,White,2106-3,136,82976,163.9,104.7,0.001
,"Shasta County, CA",6089,Female,F,2012,2012,White,2106-3,103,83092,124.0,75.9,0
,"Shasta County, CA",6089,Female,F,2013,2013,White,2106-3,160,83293,192.1,114.9,0.001
,"Shasta County, CA",6089,Female,F,2014,2014,White,2106-3,124,83449,148.6,88.9,0
,"Shasta County, CA",6089,Female,F,2015,2015,White,2106-3,142,83173,170.7,106.7,0.001
,"Shasta County, CA",6089,Female,F,2016,2016,White,2106-3,136,83268,163.3,93.9,0.001
,"Shasta County, CA",6089,Male,M,2006,2006,White,2106-3,90,79699,112.9,99.8,0
,"Shasta County, CA",6089,Male,M,2007,2007,White,2106-3,114,79934,142.6,124.8,0
,"Shasta County, CA",6089,Male,M,2008,2008,White,2106-3,110,79973,137.5,121.1,0
,"Shasta County, CA",6089,Male,M,2009,2009,White,2106-3,102,79855,127.7,108.0,0
,"Shasta County, CA",6089,Male,M,2010,2010,White,2106-3,128,79733,160.5,128.3,0.001
,"Shasta County, CA",6089,Male,M,2011,2011,White,2106-3,115,79746,144.2,118.6,0
,"Shasta County, CA",6089,Male,M,2012,2012,White,2106-3,103,79799,129.1,100.1,0
,"Shasta County, CA",6089,Male,M,2013,2013,White,2106-3,134,79989,167.5,127.6,0.001
,"Shasta County, CA",6089,Male,M,2014,2014,White,2106-3,125,80124,156.0,113.1,0
,"Shasta County, CA",6089,Male,M,2015,2015,White,2106-3,121,79780,151.7,110.8,0
,"Shasta County, CA",6089,Male,M,2016,2016,White,2106-3,127,79642,159.5,113.5,0
,"Siskiyou County, CA",6093,Female,F,2006,2006,White,2106-3,31,20548,150.9,90.0,0
,"Siskiyou County, CA",6093,Female,F,2007,2007,White,2106-3,20,20454,97.8,57.3,0
,"Siskiyou County, CA",6093,Female,F,2008,2008,White,2106-3,28,20577,136.1,82.4,0
,"Siskiyou County, CA",6093,Female,F,2009,2009,White,2106-3,19,20437,93.0 (Unreliable),52.9 (Unreliable),0
,"Siskiyou County, CA",6093,Female,F,2010,2010,White,2106-3,28,20450,136.9,79.8,0
,"Siskiyou County, CA",6093,Female,F,2011,2011,White,2106-3,28,20301,137.9,84.4,0
,"Siskiyou County, CA",6093,Female,F,2012,2012,White,2106-3,23,20042,114.8,70.9,0
,"Siskiyou County, CA",6093,Female,F,2013,2013,White,2106-3,27,19748,136.7,79.1,0
,"Siskiyou County, CA",6093,Female,F,2014,2014,White,2106-3,31,19636,157.9,95.6,0
,"Siskiyou County, CA",6093,Female,F,2015,2015,White,2106-3,35,19589,178.7,91.3,0
,"Siskiyou County, CA",6093,Female,F,2016,2016,White,2106-3,32,19601,163.3,86.1,0
,"Siskiyou County, CA",6093,Male,M,2006,2006,White,2106-3,33,20064,164.5,122.2,0
,"Siskiyou County, CA",6093,Male,M,2007,2007,White,2106-3,43,20057,214.4,153.4,0
,"Siskiyou County, CA",6093,Male,M,2008,2008,White,2106-3,22,20201,108.9,74.2,0
,"Siskiyou County, CA",6093,Male,M,2009,2009,White,2106-3,23,20226,113.7,85.9,0
,"Siskiyou County, CA",6093,Male,M,2010,2010,White,2106-3,31,20304,152.7,127.8,0
,"Siskiyou County, CA",6093,Male,M,2011,2011,White,2106-3,33,20077,164.4,104.4,0
,"Siskiyou County, CA",6093,Male,M,2012,2012,White,2106-3,24,19773,121.4,79.7,0
,"Siskiyou County, CA",6093,Male,M,2013,2013,White,2106-3,25,19504,128.2,85.5,0
,"Siskiyou County, CA",6093,Male,M,2014,2014,White,2106-3,35,19450,179.9,129.9,0
,"Siskiyou County, CA",6093,Male,M,2015,2015,White,2106-3,29,19402,149.5,93.4,0
,"Siskiyou County, CA",6093,Male,M,2016,2016,White,2106-3,41,19417,211.2,121.7,0
,"Solano County, CA",6095,Female,F,2006,2006,Asian or Pacific Islander,A-PI,13,37583,34.6 (Unreliable),36.4 (Unreliable),0
,"Solano County, CA",6095,Female,F,2006,2006,Black or African American,2054-5,11,33846,32.5 (Unreliable),45.3 (Unreliable),0
,"Solano County, CA",6095,Female,F,2006,2006,White,2106-3,136,129413,105.1,94.9,0.001
,"Solano County, CA",6095,Female,F,2007,2007,Black or African American,2054-5,12,34139,35.2 (Unreliable),46.5 (Unreliable),0
,"Solano County, CA",6095,Female,F,2007,2007,White,2106-3,118,128612,91.7,80.4,0
,"Solano County, CA",6095,Female,F,2008,2008,Asian or Pacific Islander,A-PI,13,38691,33.6 (Unreliable),36.6 (Unreliable),0
,"Solano County, CA",6095,Female,F,2008,2008,White,2106-3,108,128131,84.3,72.8,0
,"Solano County, CA",6095,Female,F,2009,2009,Asian or Pacific Islander,A-PI,12,39201,30.6 (Unreliable),31.4 (Unreliable),0
,"Solano County, CA",6095,Female,F,2009,2009,Black or African American,2054-5,16,34800,46.0 (Unreliable),58.1 (Unreliable),0
,"Solano County, CA",6095,Female,F,2009,2009,White,2106-3,117,128352,91.2,77.8,0
,"Solano County, CA",6095,Female,F,2010,2010,Asian or Pacific Islander,A-PI,12,39718,30.2 (Unreliable),31.7 (Unreliable),0
,"Solano County, CA",6095,Female,F,2010,2010,Black or African American,2054-5,16,35165,45.5 (Unreliable),61.2 (Unreliable),0
,"Solano County, CA",6095,Female,F,2010,2010,White,2106-3,116,129084,89.9,75.5,0
,"Solano County, CA",6095,Female,F,2011,2011,Asian or Pacific Islander,A-PI,10,40262,24.8 (Unreliable),24.2 (Unreliable),0
,"Solano County, CA",6095,Female,F,2011,2011,Black or African American,2054-5,18,35180,51.2 (Unreliable),60.0 (Unreliable),0
,"Solano County, CA",6095,Female,F,2011,2011,White,2106-3,111,130050,85.4,71.6,0
,"Solano County, CA",6095,Female,F,2012,2012,Asian or Pacific Islander,A-PI,13,40901,31.8 (Unreliable),29.3 (Unreliable),0
,"Solano County, CA",6095,Female,F,2012,2012,Black or African American,2054-5,12,35172,34.1 (Unreliable),39.5 (Unreliable),0
,"Solano County, CA",6095,Female,F,2012,2012,White,2106-3,117,131277,89.1,73.7,0
,"Solano County, CA",6095,Female,F,2013,2013,Asian or Pacific Islander,A-PI,10,41486,24.1 (Unreliable),20.9 (Unreliable),0
,"Solano County, CA",6095,Female,F,2013,2013,Black or African American,2054-5,12,35591,33.7 (Unreliable),39.6 (Unreliable),0
,"Solano County, CA",6095,Female,F,2013,2013,White,2106-3,140,132556,105.6,84.6,0.001
,"Solano County, CA",6095,Female,F,2014,2014,Asian or Pacific Islander,A-PI,14,42264,33.1 (Unreliable),27.4 (Unreliable),0
,"Solano County, CA",6095,Female,F,2014,2014,Black or African American,2054-5,13,36108,36.0 (Unreliable),39.4 (Unreliable),0
,"Solano County, CA",6095,Female,F,2014,2014,White,2106-3,116,134257,86.4,66.7,0
,"Solano County, CA",6095,Female,F,2015,2015,Asian or Pacific Islander,A-PI,16,43241,37.0 (Unreliable),28.1 (Unreliable),0
,"Solano County, CA",6095,Female,F,2015,2015,Black or African American,2054-5,19,36465,52.1 (Unreliable),56.8 (Unreliable),0
,"Solano County, CA",6095,Female,F,2015,2015,White,2106-3,131,135524,96.7,73.0,0.001
,"Solano County, CA",6095,Female,F,2016,2016,Asian or Pacific Islander,A-PI,21,44268,47.4,33.4,0
,"Solano County, CA",6095,Female,F,2016,2016,Black or African American,2054-5,21,36957,56.8,56.6,0
,"Solano County, CA",6095,Female,F,2016,2016,White,2106-3,122,136869,89.1,67.3,0
,"Solano County, CA",6095,Male,M,2006,2006,Black or African American,2054-5,12,35264,34.0 (Unreliable),66.0 (Unreliable),0
,"Solano County, CA",6095,Male,M,2006,2006,White,2106-3,113,133551,84.6,108.1,0
,"Solano County, CA",6095,Male,M,2007,2007,Black or African American,2054-5,13,35544,36.6 (Unreliable),80.0 (Unreliable),0
,"Solano County, CA",6095,Male,M,2007,2007,White,2106-3,105,132518,79.2,97.7,0
,"Solano County, CA",6095,Male,M,2008,2008,Asian or Pacific Islander,A-PI,12,34250,35.0 (Unreliable),57.9 (Unreliable),0
,"Solano County, CA",6095,Male,M,2008,2008,Black or African American,2054-5,14,35883,39.0 (Unreliable),65.1 (Unreliable),0
,"Solano County, CA",6095,Male,M,2008,2008,White,2106-3,106,131702,80.5,101.1,0
,"Solano County, CA",6095,Male,M,2009,2009,Asian or Pacific Islander,A-PI,12,34642,34.6 (Unreliable),60.3 (Unreliable),0
,"Solano County, CA",6095,Male,M,2009,2009,Black or African American,2054-5,20,35847,55.8,101.9,0
,"Solano County, CA",6095,Male,M,2009,2009,White,2106-3,126,131250,96.0,112.2,0
,"Solano County, CA",6095,Male,M,2010,2010,Asian or Pacific Islander,A-PI,25,35023,71.4,122.8,0
,"Solano County, CA",6095,Male,M,2010,2010,Black or African American,2054-5,10,36075,27.7 (Unreliable),40.4 (Unreliable),0
,"Solano County, CA",6095,Male,M,2010,2010,White,2106-3,117,131796,88.8,102.6,0
,"Solano County, CA",6095,Male,M,2011,2011,Asian or Pacific Islander,A-PI,17,35347,48.1 (Unreliable),69.6 (Unreliable),0
,"Solano County, CA",6095,Male,M,2011,2011,Black or African American,2054-5,28,36041,77.7,118.5,0
,"Solano County, CA",6095,Male,M,2011,2011,White,2106-3,121,133003,91.0,107.2,0
,"Solano County, CA",6095,Male,M,2012,2012,Asian or Pacific Islander,A-PI,14,35763,39.1 (Unreliable),56.3 (Unreliable),0
,"Solano County, CA",6095,Male,M,2012,2012,Black or African American,2054-5,21,35893,58.5,73.6,0
,"Solano County, CA",6095,Male,M,2012,2012,White,2106-3,113,134209,84.2,94.6,0
,"Solano County, CA",6095,Male,M,2013,2013,Asian or Pacific Islander,A-PI,18,36058,49.9 (Unreliable),64.8 (Unreliable),0
,"Solano County, CA",6095,Male,M,2013,2013,Black or African American,2054-5,13,35945,36.2 (Unreliable),54.1 (Unreliable),0
,"Solano County, CA",6095,Male,M,2013,2013,White,2106-3,125,135543,92.2,104.2,0
,"Solano County, CA",6095,Male,M,2014,2014,Asian or Pacific Islander,A-PI,17,36569,46.5 (Unreliable),49.6 (Unreliable),0
,"Solano County, CA",6095,Male,M,2014,2014,Black or African American,2054-5,28,36430,76.9,93.2,0
,"Solano County, CA",6095,Male,M,2014,2014,White,2106-3,133,137156,97.0,104.0,0.001
,"Solano County, CA",6095,Male,M,2015,2015,Asian or Pacific Islander,A-PI,22,37300,59.0,69.1,0
,"Solano County, CA",6095,Male,M,2015,2015,Black or African American,2054-5,21,36719,57.2,75.4,0
,"Solano County, CA",6095,Male,M,2015,2015,White,2106-3,117,138141,84.7,89.1,0
,"Solano County, CA",6095,Male,M,2016,2016,Asian or Pacific Islander,A-PI,26,38159,68.1,67.6,0
,"Solano County, CA",6095,Male,M,2016,2016,Black or African American,2054-5,22,37278,59.0,74.7,0
,"Solano County, CA",6095,Male,M,2016,2016,White,2106-3,95,139620,68.0,69.8,0
,"Sonoma County, CA",6097,Female,F,2006,2006,White,2106-3,195,214748,90.8,64.3,0.001
,"Sonoma County, CA",6097,Female,F,2007,2007,White,2106-3,193,215301,89.6,60.5,0.001
,"Sonoma County, CA",6097,Female,F,2008,2008,White,2106-3,193,217501,88.7,57.5,0.001
,"Sonoma County, CA",6097,Female,F,2009,2009,White,2106-3,199,219834,90.5,60.7,0.001
,"Sonoma County, CA",6097,Female,F,2010,2010,White,2106-3,207,221509,93.4,63.4,0.001
,"Sonoma County, CA",6097,Female,F,2011,2011,White,2106-3,168,223411,75.2,49.4,0.001
,"Sonoma County, CA",6097,Female,F,2012,2012,White,2106-3,200,224567,89.1,58.5,0.001
,"Sonoma County, CA",6097,Female,F,2013,2013,White,2106-3,192,226187,84.9,53.0,0.001
,"Sonoma County, CA",6097,Female,F,2014,2014,White,2106-3,164,228198,71.9,45.0,0.001
,"Sonoma County, CA",6097,Female,F,2015,2015,White,2106-3,203,229036,88.6,54.2,0.001
,"Sonoma County, CA",6097,Female,F,2016,2016,White,2106-3,175,229430,76.3,45.4,0.001
,"Sonoma County, CA",6097,Male,M,2006,2006,White,2106-3,172,208492,82.5,86.7,0.001
,"Sonoma County, CA",6097,Male,M,2007,2007,White,2106-3,171,209000,81.8,84.8,0.001
,"Sonoma County, CA",6097,Male,M,2008,2008,White,2106-3,167,210904,79.2,79.5,0.001
,"Sonoma County, CA",6097,Male,M,2009,2009,White,2106-3,166,212900,78.0,77.9,0.001
,"Sonoma County, CA",6097,Male,M,2010,2010,White,2106-3,170,214278,79.3,75.7,0.001
,"Sonoma County, CA",6097,Male,M,2011,2011,White,2106-3,146,215446,67.8,64.1,0.001
,"Sonoma County, CA",6097,Male,M,2012,2012,White,2106-3,156,216378,72.1,65.7,0.001
,"Sonoma County, CA",6097,Male,M,2013,2013,White,2106-3,153,217955,70.2,64.7,0.001
,"Sonoma County, CA",6097,Male,M,2014,2014,White,2106-3,141,219387,64.3,55.9,0.001
,"Sonoma County, CA",6097,Male,M,2015,2015,White,2106-3,153,219856,69.6,57.8,0.001
,"Sonoma County, CA",6097,Male,M,2016,2016,White,2106-3,160,219976,72.7,59.8,0.001
,"Stanislaus County, CA",6099,Female,F,2006,2006,White,2106-3,202,223779,90.3,87.8,0.001
,"Stanislaus County, CA",6099,Female,F,2007,2007,White,2106-3,207,224402,92.2,89.4,0.001
,"Stanislaus County, CA",6099,Female,F,2008,2008,White,2106-3,158,224300,70.4,66.4,0.001
,"Stanislaus County, CA",6099,Female,F,2009,2009,White,2106-3,158,224750,70.3,65.5,0.001
,"Stanislaus County, CA",6099,Female,F,2010,2010,White,2106-3,181,225534,80.3,75.0,0.001
,"Stanislaus County, CA",6099,Female,F,2011,2011,White,2106-3,201,227029,88.5,81.9,0.001
,"Stanislaus County, CA",6099,Female,F,2012,2012,White,2106-3,195,228147,85.5,77.0,0.001
,"Stanislaus County, CA",6099,Female,F,2013,2013,White,2106-3,174,229456,75.8,66.6,0.001
,"Stanislaus County, CA",6099,Female,F,2014,2014,White,2106-3,163,231259,70.5,59.9,0.001
,"Stanislaus County, CA",6099,Female,F,2015,2015,White,2106-3,246,233208,105.5,90.6,0.001
,"Stanislaus County, CA",6099,Female,F,2016,2016,White,2106-3,203,235361,86.3,74.1,0.001
,"Stanislaus County, CA",6099,Male,M,2006,2006,White,2106-3,166,219478,75.6,107.7,0.001
,"Stanislaus County, CA",6099,Male,M,2007,2007,White,2106-3,165,220078,75.0,103.4,0.001
,"Stanislaus County, CA",6099,Male,M,2008,2008,White,2106-3,173,219876,78.7,107.0,0.001
,"Stanislaus County, CA",6099,Male,M,2009,2009,White,2106-3,150,220064,68.2,89.3,0.001
,"Stanislaus County, CA",6099,Male,M,2010,2010,White,2106-3,193,220548,87.5,114.1,0.001
,"Stanislaus County, CA",6099,Male,M,2011,2011,White,2106-3,145,221973,65.3,80.3,0.001
,"Stanislaus County, CA",6099,Male,M,2012,2012,White,2106-3,198,223052,88.8,107.4,0.001
,"Stanislaus County, CA",6099,Male,M,2013,2013,White,2106-3,181,224428,80.6,96.0,0.001
,"Stanislaus County, CA",6099,Male,M,2014,2014,White,2106-3,184,226160,81.4,93.4,0.001
,"Stanislaus County, CA",6099,Male,M,2015,2015,White,2106-3,215,228255,94.2,105.5,0.001
,"Stanislaus County, CA",6099,Male,M,2016,2016,White,2106-3,181,230074,78.7,87.9,0.001
