,Unnamed: 0,Year,ICD-10 113 Cause List,ICD-10 113 Cause List Code,County,County Code,Race,Race Code,Gender,Gender Code,Deaths,Population,Crude Rate
628,1059,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Los Angeles,6037.0,Black or African American,2054-5,Male,M,19.0,457415.0,Unreliable
629,1060,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Los Angeles,6037.0,White,2106-3,Female,F,148.0,3570696.0,4.1
630,1061,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Los Angeles,6037.0,White,2106-3,Male,M,178.0,3574703.0,5
631,1064,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Orange,6059.0,White,2106-3,Female,F,81.0,1152516.0,7
632,1065,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Orange,6059.0,White,2106-3,Male,M,83.0,1142782.0,7.3
633,1068,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Riverside,6065.0,White,2106-3,Female,F,50.0,869330.0,5.8
634,1069,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Riverside,6065.0,White,2106-3,Male,M,59.0,871536.0,6.8
635,1070,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Sacramento,6067.0,White,2106-3,Female,F,36.0,489489.0,7.4
636,1071,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Sacramento,6067.0,White,2106-3,Male,M,36.0,474237.0,7.6
637,1072,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,San Bernardino,6071.0,White,2106-3,Female,F,44.0,798303.0,5.5
638,1073,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,San Bernardino,6071.0,White,2106-3,Male,M,41.0,803391.0,5.1
639,1074,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,San Diego,6073.0,White,2106-3,Female,F,83.0,1182561.0,7
640,1075,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,San Diego,6073.0,White,2106-3,Male,M,75.0,1201753.0,6.2
641,1076,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,San Francisco,6075.0,White,2106-3,Female,F,14.0,206684.0,Unreliable
642,1077,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,San Francisco,6075.0,White,2106-3,Male,M,24.0,232377.0,10.3
643,1083,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Santa Barbara,6083.0,White,2106-3,Female,F,13.0,182568.0,Unreliable
644,1084,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Santa Barbara,6083.0,White,2106-3,Male,M,14.0,183566.0,Unreliable
645,1085,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Santa Clara,6085.0,White,2106-3,Female,F,38.0,525336.0,7.2
646,1086,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Santa Clara,6085.0,White,2106-3,Male,M,36.0,542035.0,6.6
647,1088,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Solano,6095.0,White,2106-3,Female,F,11.0,128612.0,Unreliable
648,1095,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Ventura,6111.0,White,2106-3,Female,F,25.0,352220.0,7.1
649,1096,2007,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Ventura,6111.0,White,2106-3,Male,M,35.0,350859.0,10
650,1097,2008,Influenza and pneumonia (J09-J18),GR113-076,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,25.0,217317.0,11.5
651,1098,2008,Influenza and pneumonia (J09-J18),GR113-076,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,22.0,200956.0,10.9
652,1099,2008,Influenza and pneumonia (J09-J18),GR113-076,Alameda,6001.0,Black or African American,2054-5,Female,F,27.0,112156.0,24.1
653,1100,2008,Influenza and pneumonia (J09-J18),GR113-076,Alameda,6001.0,Black or African American,2054-5,Male,M,20.0,99138.0,20.2
654,1101,2008,Influenza and pneumonia (J09-J18),GR113-076,Alameda,6001.0,White,2106-3,Female,F,94.0,413139.0,22.8
655,1102,2008,Influenza and pneumonia (J09-J18),GR113-076,Alameda,6001.0,White,2106-3,Male,M,60.0,414505.0,14.5
656,1106,2008,Influenza and pneumonia (J09-J18),GR113-076,Contra Costa,6013.0,White,2106-3,Female,F,52.0,373607.0,13.9
657,1107,2008,Influenza and pneumonia (J09-J18),GR113-076,Contra Costa,6013.0,White,2106-3,Male,M,61.0,364754.0,16.7
658,1110,2008,Influenza and pneumonia (J09-J18),GR113-076,Fresno,6019.0,White,2106-3,Female,F,82.0,362789.0,22.6
659,1111,2008,Influenza and pneumonia (J09-J18),GR113-076,Fresno,6019.0,White,2106-3,Male,M,70.0,363578.0,19.3
660,1112,2008,Influenza and pneumonia (J09-J18),GR113-076,Imperial,6025.0,White,2106-3,Female,F,11.0,74939.0,Unreliable
661,1113,2008,Influenza and pneumonia (J09-J18),GR113-076,Kern,6029.0,White,2106-3,Female,F,55.0,337972.0,16.3
662,1114,2008,Influenza and pneumonia (J09-J18),GR113-076,Kern,6029.0,White,2106-3,Male,M,42.0,359585.0,11.7
663,1116,2008,Influenza and pneumonia (J09-J18),GR113-076,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Female,F,164.0,769526.0,21.3
664,1117,2008,Influenza and pneumonia (J09-J18),GR113-076,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,134.0,687448.0,19.5
665,1118,2008,Influenza and pneumonia (J09-J18),GR113-076,Los Angeles,6037.0,Black or African American,2054-5,Female,F,118.0,513331.0,23
666,1119,2008,Influenza and pneumonia (J09-J18),GR113-076,Los Angeles,6037.0,Black or African American,2054-5,Male,M,120.0,455307.0,26.4
667,1120,2008,Influenza and pneumonia (J09-J18),GR113-076,Los Angeles,6037.0,White,2106-3,Female,F,903.0,3574763.0,25.3
668,1121,2008,Influenza and pneumonia (J09-J18),GR113-076,Los Angeles,6037.0,White,2106-3,Male,M,728.0,3579835.0,20.3
669,1135,2008,Influenza and pneumonia (J09-J18),GR113-076,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,46.0,288684.0,15.9
670,1136,2008,Influenza and pneumonia (J09-J18),GR113-076,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,46.0,265253.0,17.3
671,1137,2008,Influenza and pneumonia (J09-J18),GR113-076,Orange,6059.0,White,2106-3,Female,F,238.0,1155503.0,20.6
672,1138,2008,Influenza and pneumonia (J09-J18),GR113-076,Orange,6059.0,White,2106-3,Male,M,216.0,1146669.0,18.8
673,1141,2008,Influenza and pneumonia (J09-J18),GR113-076,Riverside,6065.0,White,2106-3,Female,F,123.0,880988.0,14
674,1142,2008,Influenza and pneumonia (J09-J18),GR113-076,Riverside,6065.0,White,2106-3,Male,M,108.0,880766.0,12.3
675,1143,2008,Influenza and pneumonia (J09-J18),GR113-076,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,16.0,120270.0,Unreliable
676,1144,2008,Influenza and pneumonia (J09-J18),GR113-076,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,12.0,111785.0,Unreliable
677,1145,2008,Influenza and pneumonia (J09-J18),GR113-076,Sacramento,6067.0,Black or African American,2054-5,Female,F,14.0,87223.0,Unreliable
678,1146,2008,Influenza and pneumonia (J09-J18),GR113-076,Sacramento,6067.0,Black or African American,2054-5,Male,M,14.0,83736.0,Unreliable
679,1147,2008,Influenza and pneumonia (J09-J18),GR113-076,Sacramento,6067.0,White,2106-3,Female,F,123.0,490272.0,25.1
680,1148,2008,Influenza and pneumonia (J09-J18),GR113-076,Sacramento,6067.0,White,2106-3,Male,M,108.0,475189.0,22.7
681,1149,2008,Influenza and pneumonia (J09-J18),GR113-076,San Bernardino,6071.0,Black or African American,2054-5,Female,F,13.0,106291.0,Unreliable
682,1150,2008,Influenza and pneumonia (J09-J18),GR113-076,San Bernardino,6071.0,White,2106-3,Female,F,129.0,800558.0,16.1
683,1151,2008,Influenza and pneumonia (J09-J18),GR113-076,San Bernardino,6071.0,White,2106-3,Male,M,93.0,804129.0,11.6
684,1152,2008,Influenza and pneumonia (J09-J18),GR113-076,San Diego,6073.0,Asian or Pacific Islander,A-PI,Female,F,13.0,198600.0,Unreliable
685,1153,2008,Influenza and pneumonia (J09-J18),GR113-076,San Diego,6073.0,White,2106-3,Female,F,154.0,1195242.0,12.9
686,1154,2008,Influenza and pneumonia (J09-J18),GR113-076,San Diego,6073.0,White,2106-3,Male,M,148.0,1217035.0,12.2
687,1155,2008,Influenza and pneumonia (J09-J18),GR113-076,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,33.0,149561.0,22.1
688,1156,2008,Influenza and pneumonia (J09-J18),GR113-076,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Male,M,37.0,131027.0,28.2
689,1157,2008,Influenza and pneumonia (J09-J18),GR113-076,San Francisco,6075.0,Black or African American,2054-5,Female,F,11.0,27718.0,Unreliable
690,1158,2008,Influenza and pneumonia (J09-J18),GR113-076,San Francisco,6075.0,Black or African American,2054-5,Male,M,10.0,28809.0,Unreliable
691,1159,2008,Influenza and pneumonia (J09-J18),GR113-076,San Francisco,6075.0,White,2106-3,Female,F,62.0,210086.0,29.5
692,1160,2008,Influenza and pneumonia (J09-J18),GR113-076,San Francisco,6075.0,White,2106-3,Male,M,54.0,236278.0,22.9
693,1169,2008,Influenza and pneumonia (J09-J18),GR113-076,Santa Barbara,6083.0,White,2106-3,Female,F,25.0,184079.0,13.6
694,1170,2008,Influenza and pneumonia (J09-J18),GR113-076,Santa Barbara,6083.0,White,2106-3,Male,M,28.0,185278.0,15.1
695,1171,2008,Influenza and pneumonia (J09-J18),GR113-076,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,28.0,297177.0,9.4
696,1172,2008,Influenza and pneumonia (J09-J18),GR113-076,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,33.0,286654.0,11.5
697,1173,2008,Influenza and pneumonia (J09-J18),GR113-076,Santa Clara,6085.0,White,2106-3,Female,F,122.0,528301.0,23.1
698,1174,2008,Influenza and pneumonia (J09-J18),GR113-076,Santa Clara,6085.0,White,2106-3,Male,M,98.0,545636.0,18
699,1175,2008,Influenza and pneumonia (J09-J18),GR113-076,Santa Cruz,6087.0,White,2106-3,Female,F,17.0,116696.0,Unreliable
700,1176,2008,Influenza and pneumonia (J09-J18),GR113-076,Santa Cruz,6087.0,White,2106-3,Male,M,11.0,116428.0,Unreliable
701,1179,2008,Influenza and pneumonia (J09-J18),GR113-076,Solano,6095.0,White,2106-3,Female,F,40.0,128131.0,31.2
702,1180,2008,Influenza and pneumonia (J09-J18),GR113-076,Solano,6095.0,White,2106-3,Male,M,27.0,131702.0,20.5
703,1190,2008,Influenza and pneumonia (J09-J18),GR113-076,Ventura,6111.0,White,2106-3,Female,F,41.0,353928.0,11.6
704,1191,2008,Influenza and pneumonia (J09-J18),GR113-076,Ventura,6111.0,White,2106-3,Male,M,51.0,352444.0,14.5
705,1194,2008,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,24.0,217317.0,11
706,1195,2008,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,22.0,200956.0,10.9
707,1196,2008,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,Black or African American,2054-5,Female,F,27.0,112156.0,24.1
708,1197,2008,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,Black or African American,2054-5,Male,M,20.0,99138.0,20.2
709,1198,2008,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,White,2106-3,Female,F,92.0,413139.0,22.3
710,1199,2008,Pneumonia (J12-J18),GR113-078,Alameda,6001.0,White,2106-3,Male,M,57.0,414505.0,13.8
711,1203,2008,Pneumonia (J12-J18),GR113-078,Contra Costa,6013.0,White,2106-3,Female,F,52.0,373607.0,13.9
712,1204,2008,Pneumonia (J12-J18),GR113-078,Contra Costa,6013.0,White,2106-3,Male,M,61.0,364754.0,16.7
713,1207,2008,Pneumonia (J12-J18),GR113-078,Fresno,6019.0,White,2106-3,Female,F,82.0,362789.0,22.6
714,1208,2008,Pneumonia (J12-J18),GR113-078,Fresno,6019.0,White,2106-3,Male,M,69.0,363578.0,19
715,1209,2008,Pneumonia (J12-J18),GR113-078,Imperial,6025.0,White,2106-3,Female,F,11.0,74939.0,Unreliable
716,1210,2008,Pneumonia (J12-J18),GR113-078,Kern,6029.0,White,2106-3,Female,F,55.0,337972.0,16.3
717,1211,2008,Pneumonia (J12-J18),GR113-078,Kern,6029.0,White,2106-3,Male,M,42.0,359585.0,11.7
718,1213,2008,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Female,F,163.0,769526.0,21.2
719,1214,2008,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,131.0,687448.0,19.1
720,1215,2008,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Black or African American,2054-5,Female,F,117.0,513331.0,22.8
721,1216,2008,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,Black or African American,2054-5,Male,M,120.0,455307.0,26.4
722,1217,2008,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,White,2106-3,Female,F,897.0,3574763.0,25.1
723,1218,2008,Pneumonia (J12-J18),GR113-078,Los Angeles,6037.0,White,2106-3,Male,M,724.0,3579835.0,20.2
724,1232,2008,Pneumonia (J12-J18),GR113-078,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,46.0,288684.0,15.9
725,1233,2008,Pneumonia (J12-J18),GR113-078,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,46.0,265253.0,17.3
726,1234,2008,Pneumonia (J12-J18),GR113-078,Orange,6059.0,White,2106-3,Female,F,236.0,1155503.0,20.4
727,1235,2008,Pneumonia (J12-J18),GR113-078,Orange,6059.0,White,2106-3,Male,M,215.0,1146669.0,18.7
728,1238,2008,Pneumonia (J12-J18),GR113-078,Riverside,6065.0,White,2106-3,Female,F,122.0,880988.0,13.8
729,1239,2008,Pneumonia (J12-J18),GR113-078,Riverside,6065.0,White,2106-3,Male,M,108.0,880766.0,12.3
730,1240,2008,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,16.0,120270.0,Unreliable
731,1241,2008,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,12.0,111785.0,Unreliable
732,1242,2008,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Black or African American,2054-5,Female,F,14.0,87223.0,Unreliable
733,1243,2008,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,Black or African American,2054-5,Male,M,11.0,83736.0,Unreliable
734,1244,2008,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,White,2106-3,Female,F,122.0,490272.0,24.9
735,1245,2008,Pneumonia (J12-J18),GR113-078,Sacramento,6067.0,White,2106-3,Male,M,108.0,475189.0,22.7
736,1246,2008,Pneumonia (J12-J18),GR113-078,San Bernardino,6071.0,Black or African American,2054-5,Female,F,13.0,106291.0,Unreliable
737,1247,2008,Pneumonia (J12-J18),GR113-078,San Bernardino,6071.0,White,2106-3,Female,F,127.0,800558.0,15.9
738,1248,2008,Pneumonia (J12-J18),GR113-078,San Bernardino,6071.0,White,2106-3,Male,M,93.0,804129.0,11.6
739,1249,2008,Pneumonia (J12-J18),GR113-078,San Diego,6073.0,Asian or Pacific Islander,A-PI,Female,F,13.0,198600.0,Unreliable
740,1250,2008,Pneumonia (J12-J18),GR113-078,San Diego,6073.0,White,2106-3,Female,F,150.0,1195242.0,12.5
741,1251,2008,Pneumonia (J12-J18),GR113-078,San Diego,6073.0,White,2106-3,Male,M,146.0,1217035.0,12
742,1252,2008,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,31.0,149561.0,20.7
743,1253,2008,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Male,M,37.0,131027.0,28.2
744,1254,2008,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,Black or African American,2054-5,Female,F,11.0,27718.0,Unreliable
745,1255,2008,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,Black or African American,2054-5,Male,M,10.0,28809.0,Unreliable
746,1256,2008,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,White,2106-3,Female,F,61.0,210086.0,29
747,1257,2008,Pneumonia (J12-J18),GR113-078,San Francisco,6075.0,White,2106-3,Male,M,53.0,236278.0,22.4
748,1266,2008,Pneumonia (J12-J18),GR113-078,Santa Barbara,6083.0,White,2106-3,Female,F,25.0,184079.0,13.6
749,1267,2008,Pneumonia (J12-J18),GR113-078,Santa Barbara,6083.0,White,2106-3,Male,M,28.0,185278.0,15.1
750,1268,2008,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,28.0,297177.0,9.4
751,1269,2008,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,32.0,286654.0,11.2
752,1270,2008,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,White,2106-3,Female,F,119.0,528301.0,22.5
753,1271,2008,Pneumonia (J12-J18),GR113-078,Santa Clara,6085.0,White,2106-3,Male,M,96.0,545636.0,17.6
754,1272,2008,Pneumonia (J12-J18),GR113-078,Santa Cruz,6087.0,White,2106-3,Female,F,16.0,116696.0,Unreliable
755,1273,2008,Pneumonia (J12-J18),GR113-078,Santa Cruz,6087.0,White,2106-3,Male,M,11.0,116428.0,Unreliable
756,1276,2008,Pneumonia (J12-J18),GR113-078,Solano,6095.0,White,2106-3,Female,F,38.0,128131.0,29.7
757,1277,2008,Pneumonia (J12-J18),GR113-078,Solano,6095.0,White,2106-3,Male,M,27.0,131702.0,20.5
758,1287,2008,Pneumonia (J12-J18),GR113-078,Ventura,6111.0,White,2106-3,Female,F,40.0,353928.0,11.3
759,1288,2008,Pneumonia (J12-J18),GR113-078,Ventura,6111.0,White,2106-3,Male,M,51.0,352444.0,14.5
760,1291,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,25.0,217317.0,11.5
761,1292,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,35.0,200956.0,17.4
762,1293,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Black or African American,2054-5,Female,F,43.0,112156.0,38.3
763,1294,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,Black or African American,2054-5,Male,M,33.0,99138.0,33.3
764,1295,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,White,2106-3,Female,F,179.0,413139.0,43.3
765,1296,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Alameda,6001.0,White,2106-3,Male,M,140.0,414505.0,33.8
766,1303,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,Asian or Pacific Islander,A-PI,Male,M,13.0,78076.0,Unreliable
767,1304,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,Black or African American,2054-5,Female,F,17.0,57722.0,Unreliable
768,1305,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,Black or African American,2054-5,Male,M,20.0,50521.0,39.6
769,1306,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,White,2106-3,Female,F,200.0,373607.0,53.5
770,1307,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Contra Costa,6013.0,White,2106-3,Male,M,160.0,364754.0,43.9
771,1310,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,White,2106-3,Female,F,173.0,362789.0,47.7
772,1311,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Fresno,6019.0,White,2106-3,Male,M,126.0,363578.0,34.7
773,1312,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Humboldt,6023.0,White,2106-3,Female,F,48.0,58525.0,82
774,1313,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Humboldt,6023.0,White,2106-3,Male,M,41.0,58535.0,70
775,1314,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Female,F,16.0,74939.0,Unreliable
776,1315,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Male,M,26.0,77241.0,33.7
777,1316,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,Black or African American,2054-5,Male,M,13.0,31115.0,Unreliable
778,1317,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Female,F,219.0,337972.0,64.8
779,1318,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Male,M,201.0,359585.0,55.9
780,1325,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Female,F,110.0,769526.0,14.3
781,1326,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,169.0,687448.0,24.6
782,1327,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Black or African American,2054-5,Female,F,177.0,513331.0,34.5
783,1328,2008,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Black or African American,2054-5,Male,M,171.0,455307.0,37.6
